dd-mm-yyyy,2m_temperature,2m_dewpoint_temperature,surface_pressure,10m_wind_speed,total_precipitation,convective_available_potential_energy,month,day_of_year,Label
14-05-2018,28.62,23.82,1006.14,13.7,15.2,0.0,5,134,0
15-05-2018,28.51,24.03,1004.74,13.4,0.0,0.0,5,135,0
16-05-2018,27.58,24.55,1003.63,19.0,16.9,0.0,5,136,0
17-05-2018,28.37,24.81,1003.52,13.6,3.4,0.0,5,137,0
18-05-2018,28.78,25.56,1002.5,19.2,4.6,0.0,5,138,0
19-05-2018,29.52,25.75,1002.42,14.5,0.5,0.0,5,139,0
20-05-2018,28.77,25.8,1003.33,17.3,14.3,0.0,5,140,0
21-05-2018,29.48,25.53,1003.28,16.8,1.6,0.0,5,141,0
22-05-2018,29.29,25.62,1003.7,18.9,1.7,0.0,5,142,0
23-05-2018,28.95,25.03,1003.89,21.9,5.5,0.0,5,143,0
24-05-2018,29.24,25.3,1002.65,22.0,4.6,0.0,5,144,0
25-05-2018,29.78,25.2,1002.2,25.3,0.0,0.0,5,145,0
26-05-2018,30.09,25.71,1002.52,22.4,0.0,0.0,5,146,0
27-05-2018,30.07,25.15,1002.75,18.6,0.0,0.0,5,147,0
28-05-2018,29.59,24.96,1000.58,16.2,0.0,0.0,5,148,0
29-05-2018,29.8,25.34,1000.03,13.2,0.4,0.0,5,149,0
30-05-2018,29.91,25.95,1000.44,14.6,2.9,0.0,5,150,0
31-05-2018,31.2,25.85,1002.62,19.5,0.0,0.0,5,151,0
01-06-2018,28.68,25.78,1004.57,16.5,14.4,0.0,6,152,0
02-06-2018,27.99,25.3,1004.06,13.7,20.8,0.0,6,153,0
03-06-2018,28.58,25.73,1001.47,14.2,13.4,0.0,6,154,0
04-06-2018,28.92,25.81,1001.32,14.9,2.8,0.0,6,155,0
05-06-2018,28.74,25.91,1003.2,15.6,7.5,0.0,6,156,0
06-06-2018,29.2,25.85,1003.35,11.3,5.6,0.0,6,157,0
07-06-2018,29.61,26.23,1000.4,13.3,2.2,0.0,6,158,0
08-06-2018,29.69,26.31,997.38,11.8,10.0,0.0,6,159,0
09-06-2018,29.18,26.71,994.48,9.2,9.1,0.0,6,160,0
10-06-2018,29.26,26.96,993.31,14.5,11.5,0.0,6,161,0
11-06-2018,29.02,26.45,992.37,19.3,35.4,0.0,6,162,0
12-06-2018,28.63,26.55,992.36,15.0,19.3,0.0,6,163,0
13-06-2018,30.75,26.41,993.29,18.7,1.3,0.0,6,164,0
14-06-2018,31.32,25.66,995.06,18.0,0.0,0.0,6,165,0
15-06-2018,32.36,27.11,996.6,15.6,0.0,0.0,6,166,0
16-06-2018,31.98,26.65,998.18,17.6,0.0,0.0,6,167,0
17-06-2018,32.12,25.88,997.88,15.5,0.1,0.0,6,168,0
18-06-2018,32.57,26.35,997.16,12.3,0.0,0.0,6,169,0
19-06-2018,32.11,27.01,998.02,14.5,0.1,0.0,6,170,0
20-06-2018,30.99,27.45,1000.12,13.8,11.2,0.0,6,171,0
21-06-2018,29.42,26.39,1001.19,15.1,10.5,0.0,6,172,0
22-06-2018,29.28,26.11,1000.65,18.5,4.3,0.0,6,173,0
23-06-2018,29.01,26.06,999.89,18.1,2.8,0.0,6,174,0
24-06-2018,28.32,26.65,999.13,21.8,19.1,0.0,6,175,0
25-06-2018,27.86,26.32,997.92,16.9,21.4,0.0,6,176,0
26-06-2018,26.88,25.6,997.68,7.6,35.8,0.0,6,177,0
27-06-2018,27.55,25.0,997.77,28.3,2.8,0.0,6,178,0
28-06-2018,27.39,25.04,1001.91,23.3,11.0,0.0,6,179,0
29-06-2018,28.02,25.26,1001.85,15.8,6.8,0.0,6,180,0
30-06-2018,28.97,25.88,1001.19,18.4,7.8,0.0,6,181,0
01-07-2018,29.11,26.1,1000.95,20.3,9.8,0.0,7,182,0
02-07-2018,28.95,26.16,999.87,19.2,11.7,0.0,7,183,0
03-07-2018,28.2,26.34,999.29,19.2,15.2,0.0,7,184,0
04-07-2018,28.3,26.44,998.71,17.3,17.1,0.0,7,185,0
05-07-2018,28.36,26.15,998.62,12.1,4.3,0.0,7,186,0
06-07-2018,28.71,26.05,997.84,10.8,8.2,0.0,7,187,0
07-07-2018,29.01,25.28,996.91,18.2,2.5,0.0,7,188,0
08-07-2018,28.94,25.55,996.42,21.3,2.4,0.0,7,189,0
09-07-2018,28.84,25.73,997.63,19.3,1.7,0.0,7,190,0
10-07-2018,28.26,25.98,997.98,18.1,12.1,0.0,7,191,0
11-07-2018,28.75,26.17,996.73,15.1,4.9,0.0,7,192,0
12-07-2018,28.81,25.9,995.83,20.2,4.9,0.0,7,193,0
13-07-2018,28.58,25.86,996.15,18.5,6.4,0.0,7,194,0
14-07-2018,28.66,25.92,995.27,23.3,3.1,0.0,7,195,0
15-07-2018,28.48,25.73,994.36,24.1,7.2,0.0,7,196,0
16-07-2018,28.15,25.57,994.34,24.2,8.9,0.0,7,197,0
17-07-2018,28.42,25.98,996.25,16.7,4.8,0.0,7,198,0
18-07-2018,29.03,26.55,996.91,13.2,5.0,0.0,7,199,0
19-07-2018,30.19,26.67,996.0,10.9,1.7,0.0,7,200,0
20-07-2018,29.38,26.36,994.59,23.5,9.7,0.0,7,201,0
21-07-2018,27.88,25.74,992.81,33.7,22.1,0.0,7,202,0
22-07-2018,27.72,25.43,994.51,30.7,16.6,0.0,7,203,0
23-07-2018,28.35,25.55,997.91,21.7,9.3,0.0,7,204,0
24-07-2018,28.34,25.8,999.7,19.7,14.1,0.0,7,205,0
25-07-2018,27.87,26.21,999.54,13.9,36.5,0.0,7,206,0
26-07-2018,26.56,25.58,999.52,12.5,76.8,0.0,7,207,0
27-07-2018,27.41,25.65,998.52,15.1,14.9,0.0,7,208,0
28-07-2018,28.21,25.55,998.74,11.7,10.1,0.0,7,209,0
29-07-2018,28.03,25.85,998.3,13.0,17.2,0.0,7,210,0
30-07-2018,27.4,25.6,997.62,13.0,40.0,0.0,7,211,0
31-07-2018,27.18,25.72,997.13,11.3,34.0,0.0,7,212,0
01-08-2018,26.85,25.36,998.18,15.6,30.5,0.0,8,213,0
02-08-2018,27.22,25.03,999.61,19.5,26.0,0.0,8,214,0
03-08-2018,27.59,25.38,999.23,12.3,29.8,0.0,8,215,0
04-08-2018,28.53,25.82,998.79,11.8,10.9,0.0,8,216,0
05-08-2018,28.04,25.95,998.66,11.3,29.3,0.0,8,217,0
06-08-2018,27.39,25.55,996.84,13.2,10.2,0.0,8,218,0
07-08-2018,27.47,24.94,996.6,31.1,8.6,0.0,8,219,0
08-08-2018,28.04,25.12,999.35,22.3,4.7,0.0,8,220,0
09-08-2018,28.54,25.34,1001.4,16.2,1.3,0.0,8,221,0
10-08-2018,29.01,25.9,1000.4,14.0,2.0,0.0,8,222,0
11-08-2018,29.16,25.92,998.07,15.3,5.7,0.0,8,223,0
12-08-2018,28.62,26.1,996.31,15.3,7.4,0.0,8,224,0
13-08-2018,28.7,26.02,996.18,16.6,3.5,0.0,8,225,0
14-08-2018,28.81,26.26,995.6,17.7,12.3,0.0,8,226,0
15-08-2018,28.65,25.73,997.58,26.6,6.1,0.0,8,227,0
16-08-2018,28.49,25.57,999.72,21.7,5.0,0.0,8,228,0
17-08-2018,28.84,26.0,998.24,15.1,2.3,0.0,8,229,0
18-08-2018,29.23,26.01,996.64,11.4,0.4,0.0,8,230,0
19-08-2018,28.09,26.01,996.21,13.5,19.8,0.0,8,231,0
20-08-2018,27.72,25.43,997.78,24.7,13.3,0.0,8,232,0
21-08-2018,28.19,26.09,998.97,14.2,4.3,0.0,8,233,0
22-08-2018,28.42,26.1,998.81,10.0,12.5,0.0,8,234,0
23-08-2018,29.35,25.57,999.16,11.0,2.0,0.0,8,235,0
24-08-2018,28.08,25.79,999.16,13.6,10.2,0.0,8,236,0
25-08-2018,27.88,25.9,997.99,12.8,11.3,0.0,8,237,0
26-08-2018,28.61,25.81,996.33,18.2,4.7,0.0,8,238,0
27-08-2018,28.53,25.69,997.39,21.6,2.4,0.0,8,239,0
28-08-2018,28.4,25.43,1000.3,21.7,3.7,0.0,8,240,0
29-08-2018,27.96,25.33,1001.5,17.3,8.3,0.0,8,241,0
30-08-2018,28.17,25.76,1000.0,11.9,5.6,0.0,8,242,0
31-08-2018,27.49,25.48,1000.18,16.7,16.3,0.0,8,243,0
01-09-2018,27.46,25.32,1001.28,17.6,12.8,0.0,9,244,0
02-09-2018,26.88,25.28,1001.64,17.3,32.9,0.0,9,245,0
03-09-2018,27.71,25.56,1001.48,11.7,18.4,0.0,9,246,0
04-09-2018,27.55,25.73,1001.33,13.7,14.2,0.0,9,247,0
05-09-2018,27.92,25.1,998.82,17.8,20.3,0.0,9,248,0
06-09-2018,26.69,24.77,997.48,34.3,16.7,0.0,9,249,0
07-09-2018,27.53,25.08,1002.37,19.8,9.8,0.0,9,250,0
08-09-2018,28.18,25.0,1004.45,15.4,0.9,0.0,9,251,0
09-09-2018,28.55,24.65,1005.65,15.9,0.2,0.0,9,252,0
10-09-2018,28.35,25.13,1007.69,16.2,1.8,0.0,9,253,0
11-09-2018,27.84,25.52,1007.05,13.1,8.8,0.0,9,254,0
12-09-2018,28.26,25.95,1004.37,14.4,4.3,0.0,9,255,0
13-09-2018,29.28,26.12,1003.46,11.5,2.5,0.0,9,256,0
14-09-2018,28.43,26.17,1004.9,7.6,6.5,0.0,9,257,0
15-09-2018,28.61,26.1,1005.63,8.8,7.4,0.0,9,258,0
16-09-2018,28.37,26.28,1004.05,7.2,7.3,0.0,9,259,0
17-09-2018,29.18,26.56,1002.33,7.2,10.5,0.0,9,260,0
18-09-2018,29.98,26.35,1002.25,8.9,2.5,0.0,9,261,0
19-09-2018,30.19,25.88,1002.0,12.5,4.7,0.0,9,262,0
20-09-2018,26.9,25.04,1002.86,28.8,19.0,0.0,9,263,0
21-09-2018,26.09,24.65,1007.11,23.2,16.3,0.0,9,264,0
22-09-2018,27.36,24.86,1010.85,12.7,2.2,0.0,9,265,0
23-09-2018,28.18,25.09,1010.46,9.8,1.2,0.0,9,266,0
24-09-2018,28.93,25.88,1008.11,14.0,2.3,0.0,9,267,0
25-09-2018,28.66,26.17,1006.57,10.2,2.9,0.0,9,268,0
26-09-2018,28.5,26.11,1006.32,11.0,4.8,0.0,9,269,0
27-09-2018,28.24,26.02,1006.93,11.1,5.1,0.0,9,270,0
28-09-2018,28.72,26.58,1007.31,8.6,2.5,0.0,9,271,0
29-09-2018,29.46,26.19,1007.34,8.0,0.5,0.0,9,272,0
30-09-2018,29.28,25.51,1006.91,9.0,0.3,0.0,9,273,0
01-10-2018,28.93,23.92,1007.7,10.0,0.0,0.0,10,274,0
02-10-2018,28.99,24.48,1008.15,10.3,0.0,0.0,10,275,0
03-10-2018,28.95,24.48,1008.1,10.4,0.0,0.0,10,276,0
04-10-2018,28.83,23.75,1008.91,9.6,0.0,0.0,10,277,0
05-10-2018,28.72,23.47,1009.4,8.9,0.0,0.0,10,278,0
06-10-2018,28.7,23.29,1009.15,8.4,0.0,0.0,10,279,0
07-10-2018,28.02,22.37,1008.85,10.3,0.0,0.0,10,280,0
08-10-2018,28.0,22.58,1008.26,11.1,0.0,0.0,10,281,0
09-10-2018,27.73,22.85,1007.95,13.4,0.0,0.0,10,282,0
10-10-2018,25.02,23.02,1007.85,18.4,28.2,0.0,10,283,0
11-10-2018,26.08,24.34,1007.55,13.1,14.6,0.0,10,284,0
12-10-2018,25.91,24.16,1008.69,20.2,23.9,0.0,10,285,0
13-10-2018,25.44,23.66,1007.67,24.0,31.6,0.0,10,286,0
14-10-2018,25.41,22.48,1010.04,8.8,0.5,0.0,10,287,0
15-10-2018,26.52,22.44,1011.36,7.0,0.0,0.0,10,288,0
16-10-2018,26.01,22.1,1011.26,7.7,0.0,0.0,10,289,0
17-10-2018,25.65,21.85,1010.09,8.6,0.0,0.0,10,290,0
18-10-2018,26.84,22.9,1009.12,9.6,0.1,0.0,10,291,0
19-10-2018,27.15,23.27,1010.03,8.9,0.0,0.0,10,292,0
20-10-2018,27.21,23.35,1011.38,7.2,0.0,0.0,10,293,0
21-10-2018,27.22,22.65,1011.45,9.2,0.0,0.0,10,294,0
22-10-2018,27.05,21.9,1010.39,9.7,0.0,0.0,10,295,0
23-10-2018,26.96,21.72,1010.62,7.6,0.0,0.0,10,296,0
24-10-2018,26.29,22.55,1011.22,6.8,0.4,0.0,10,297,0
25-10-2018,25.85,18.7,1012.87,8.6,0.0,0.0,10,298,0
26-10-2018,24.68,17.82,1013.57,8.1,0.0,0.0,10,299,0
27-10-2018,25.12,18.71,1013.46,9.4,0.0,0.0,10,300,0
28-10-2018,24.28,19.82,1013.5,9.8,0.0,0.0,10,301,0
29-10-2018,23.25,21.35,1012.62,11.0,22.4,0.0,10,302,0
30-10-2018,23.57,21.18,1011.64,18.6,3.7,0.0,10,303,0
31-10-2018,24.49,21.16,1011.85,16.4,0.3,0.0,10,304,0
01-11-2018,24.93,21.86,1011.97,10.9,0.7,0.0,11,305,0
02-11-2018,24.89,22.56,1011.91,7.9,0.9,0.0,11,306,0
03-11-2018,25.35,22.73,1012.36,9.5,0.7,0.0,11,307,0
04-11-2018,25.95,23.16,1011.78,9.2,0.3,0.0,11,308,0
05-11-2018,26.31,23.66,1011.0,13.7,1.2,0.0,11,309,0
06-11-2018,26.1,23.82,1011.08,9.7,1.0,0.0,11,310,0
07-11-2018,24.75,23.13,1012.88,9.8,23.7,0.0,11,311,0
08-11-2018,24.8,20.62,1012.24,7.1,0.0,0.0,11,312,0
09-11-2018,24.05,18.08,1011.05,8.4,0.0,0.0,11,313,0
10-11-2018,23.21,17.83,1011.65,9.2,0.0,0.0,11,314,0
11-11-2018,23.26,18.64,1012.15,9.7,0.0,0.0,11,315,0
12-11-2018,23.2,18.39,1011.09,10.3,0.0,0.0,11,316,0
13-11-2018,23.23,18.42,1009.58,9.3,0.0,0.0,11,317,0
14-11-2018,23.56,19.18,1010.32,8.2,0.0,0.0,11,318,0
15-11-2018,23.67,20.2,1011.52,10.0,0.0,0.0,11,319,0
16-11-2018,24.26,19.98,1011.1,9.2,0.0,0.0,11,320,0
17-11-2018,24.58,19.93,1010.58,10.4,0.0,0.0,11,321,0
18-11-2018,23.78,19.43,1012.67,10.5,0.0,0.0,11,322,0
19-11-2018,23.63,18.31,1014.04,9.2,0.0,0.0,11,323,0
20-11-2018,23.17,19.88,1013.82,8.3,0.0,0.0,11,324,0
21-11-2018,23.26,18.15,1014.14,9.8,0.0,0.0,11,325,0
22-11-2018,22.11,15.45,1014.48,13.1,0.0,0.0,11,326,0
23-11-2018,21.5,15.42,1014.68,10.0,0.0,0.0,11,327,0
24-11-2018,21.3,15.54,1014.45,10.4,0.0,0.0,11,328,0
25-11-2018,22.1,15.96,1014.05,10.1,0.0,0.0,11,329,0
26-11-2018,21.63,16.28,1013.32,10.5,0.0,0.0,11,330,0
27-11-2018,22.11,16.35,1015.05,10.5,0.0,0.0,11,331,0
28-11-2018,22.37,16.33,1015.34,9.0,0.0,0.0,11,332,0
29-11-2018,22.37,15.0,1015.86,8.0,0.0,0.0,11,333,0
30-11-2018,23.03,15.55,1015.44,9.7,0.0,0.0,11,334,0
01-12-2018,22.17,14.38,1013.62,11.0,0.0,0.0,12,335,0
02-12-2018,21.78,14.48,1012.4,10.1,0.0,0.0,12,336,0
03-12-2018,21.75,14.65,1013.79,11.9,0.0,0.0,12,337,0
04-12-2018,20.71,13.99,1014.5,11.6,0.0,0.0,12,338,0
05-12-2018,19.96,14.02,1012.72,10.0,0.0,0.0,12,339,0
06-12-2018,20.51,14.2,1011.71,8.7,0.0,0.0,12,340,0
07-12-2018,20.0,13.38,1012.19,10.0,0.0,0.0,12,341,0
08-12-2018,19.05,12.51,1013.8,11.3,0.0,0.0,12,342,0
09-12-2018,18.95,12.3,1012.98,10.0,0.0,0.0,12,343,0
10-12-2018,19.56,13.43,1012.77,9.8,0.0,0.0,12,344,0
11-12-2018,20.55,13.43,1012.5,8.3,0.0,0.0,12,345,0
12-12-2018,21.22,15.26,1013.81,8.5,0.0,0.0,12,346,0
13-12-2018,21.52,14.33,1015.05,9.6,0.0,0.0,12,347,0
14-12-2018,21.4,13.25,1016.02,13.3,0.0,0.0,12,348,0
15-12-2018,21.24,12.25,1016.92,12.6,0.0,0.0,12,349,0
16-12-2018,20.54,12.22,1016.94,13.8,0.8,0.0,12,350,0
17-12-2018,19.1,16.54,1015.91,14.6,15.8,0.0,12,351,0
18-12-2018,17.38,15.42,1014.12,17.5,7.2,0.0,12,352,0
19-12-2018,17.08,13.81,1015.75,13.7,0.0,0.0,12,353,0
20-12-2018,17.47,13.61,1015.57,10.6,0.0,0.0,12,354,0
21-12-2018,16.95,12.73,1014.54,10.2,0.0,0.0,12,355,0
22-12-2018,17.28,12.24,1015.3,12.1,0.0,0.0,12,356,0
23-12-2018,17.56,12.93,1014.82,11.6,0.0,0.0,12,357,0
24-12-2018,17.43,13.12,1013.92,9.2,0.0,0.0,12,358,0
25-12-2018,17.09,11.15,1013.46,9.4,0.0,0.0,12,359,0
26-12-2018,16.4,9.75,1013.31,11.2,0.0,0.0,12,360,0
27-12-2018,16.08,9.88,1012.9,13.5,0.0,0.0,12,361,0
28-12-2018,15.85,8.02,1013.78,14.6,0.0,0.0,12,362,0
29-12-2018,14.85,7.68,1016.65,13.4,0.0,0.0,12,363,0
30-12-2018,16.34,9.72,1017.55,14.1,0.0,0.0,12,364,0
31-12-2018,16.92,10.77,1017.49,10.8,0.0,0.0,12,365,0
01-01-2019,17.06,11.35,1017.97,10.7,0.0,0.0,1,1,0
02-01-2019,17.36,11.41,1017.6,9.7,0.0,0.0,1,2,0
03-01-2019,17.4,11.2,1018.11,10.0,0.0,0.0,1,3,0
04-01-2019,17.07,10.29,1018.66,11.7,0.0,0.0,1,4,0
05-01-2019,16.74,10.13,1017.19,12.4,0.0,0.0,1,5,0
06-01-2019,17.45,11.31,1015.2,9.4,0.0,0.0,1,6,0
07-01-2019,17.98,11.4,1013.39,11.3,0.0,0.0,1,7,0
08-01-2019,18.44,11.5,1012.91,13.5,0.0,0.0,1,8,0
09-01-2019,18.93,12.41,1014.16,8.2,0.0,0.0,1,9,0
10-01-2019,18.47,12.04,1015.04,8.9,0.0,0.0,1,10,0
11-01-2019,17.71,9.99,1015.69,11.7,0.0,0.0,1,11,0
12-01-2019,17.9,11.07,1015.54,13.0,0.0,0.0,1,12,0
13-01-2019,18.52,11.54,1015.35,10.6,0.0,0.0,1,13,0
14-01-2019,19.41,12.92,1013.83,10.0,0.0,0.0,1,14,0
15-01-2019,19.22,10.53,1015.31,13.4,0.0,0.0,1,15,0
16-01-2019,17.25,8.44,1015.81,10.9,0.0,0.0,1,16,0
17-01-2019,17.56,9.3,1013.62,9.9,0.0,0.0,1,17,0
18-01-2019,18.25,10.64,1013.76,9.2,0.0,0.0,1,18,0
19-01-2019,17.97,10.84,1014.89,10.5,0.0,0.0,1,19,0
20-01-2019,18.48,11.08,1015.07,10.9,0.0,0.0,1,20,0
21-01-2019,19.24,12.17,1014.89,9.4,0.0,0.0,1,21,0
22-01-2019,20.22,13.35,1014.81,9.0,0.0,0.0,1,22,0
23-01-2019,20.14,13.07,1014.72,9.1,0.0,0.0,1,23,0
24-01-2019,21.14,13.85,1015.12,8.6,0.0,0.0,1,24,0
25-01-2019,21.67,14.27,1015.45,11.8,0.0,0.0,1,25,0
26-01-2019,22.55,13.82,1015.65,16.3,0.0,0.0,1,26,0
27-01-2019,21.63,13.71,1015.89,12.9,0.0,0.0,1,27,0
28-01-2019,20.17,14.29,1016.18,13.4,0.1,0.0,1,28,0
29-01-2019,18.87,9.89,1015.96,17.2,0.0,0.0,1,29,0
30-01-2019,17.23,5.48,1017.55,12.3,0.0,0.0,1,30,0
31-01-2019,18.12,9.02,1016.58,10.6,0.0,0.0,1,31,0
01-02-2019,19.41,10.9,1014.77,9.7,0.0,0.0,2,32,0
02-02-2019,20.28,11.49,1013.73,9.7,0.0,0.0,2,33,0
03-02-2019,20.55,10.83,1015.82,13.9,0.0,0.0,2,34,0
04-02-2019,20.84,10.79,1017.12,11.0,0.0,0.0,2,35,0
05-02-2019,20.35,10.72,1015.51,14.9,0.0,0.0,2,36,0
06-02-2019,21.15,12.01,1012.79,8.7,0.0,0.0,2,37,0
07-02-2019,22.16,15.21,1013.3,9.4,0.0,0.0,2,38,0
08-02-2019,23.45,15.33,1013.23,12.1,0.0,0.0,2,39,0
09-02-2019,22.79,15.25,1013.54,17.2,0.2,0.0,2,40,0
10-02-2019,20.29,10.02,1017.26,13.8,0.0,0.0,2,41,0
11-02-2019,19.41,9.29,1017.4,15.1,0.0,0.0,2,42,0
12-02-2019,20.3,10.7,1017.93,11.2,0.0,0.0,2,43,0
13-02-2019,21.35,11.63,1017.06,10.3,0.0,0.0,2,44,0
14-02-2019,23.12,12.88,1014.46,8.2,0.0,0.0,2,45,0
15-02-2019,24.0,13.78,1013.82,12.3,0.0,0.0,2,46,0
16-02-2019,21.57,14.51,1013.55,17.7,0.8,0.0,2,47,0
17-02-2019,22.32,15.16,1010.49,14.1,2.5,0.0,2,48,0
18-02-2019,22.12,10.92,1010.5,10.4,0.0,0.0,2,49,0
19-02-2019,23.2,15.68,1012.16,10.6,0.0,0.0,2,50,0
20-02-2019,25.35,18.72,1014.58,12.5,0.0,0.0,2,51,0
21-02-2019,25.52,16.99,1015.05,9.4,0.0,0.0,2,52,0
22-02-2019,26.59,19.02,1011.36,10.0,0.0,0.0,2,53,0
23-02-2019,27.46,18.22,1008.98,16.0,0.0,0.0,2,54,0
24-02-2019,26.27,15.58,1009.34,11.5,0.0,0.0,2,55,0
25-02-2019,23.88,18.2,1009.9,16.3,9.7,0.0,2,56,0
26-02-2019,21.08,19.54,1010.32,16.9,19.7,0.0,2,57,0
27-02-2019,22.45,19.05,1009.0,23.1,19.8,0.0,2,58,0
28-02-2019,21.45,17.85,1010.23,17.7,18.0,0.0,2,59,0
01-03-2019,20.45,14.21,1013.43,12.6,0.0,0.0,3,60,0
02-03-2019,20.0,13.19,1013.33,10.4,0.0,0.0,3,61,0
03-03-2019,21.62,15.08,1010.41,8.3,0.0,0.0,3,62,0
04-03-2019,22.89,20.4,1007.38,11.2,14.4,0.0,3,63,0
05-03-2019,23.28,20.6,1006.62,10.5,24.3,0.0,3,64,0
06-03-2019,23.8,20.19,1007.95,9.6,0.0,0.0,3,65,0
07-03-2019,23.14,17.78,1009.63,13.8,0.0,0.0,3,66,0
08-03-2019,22.65,15.32,1011.17,13.8,0.0,0.0,3,67,0
09-03-2019,23.22,16.34,1011.38,10.2,0.0,0.0,3,68,0
10-03-2019,24.91,21.25,1011.0,19.0,0.9,0.0,3,69,0
11-03-2019,26.0,22.73,1011.66,9.2,0.1,0.0,3,70,0
12-03-2019,26.69,22.65,1011.24,14.3,0.0,0.0,3,71,0
13-03-2019,27.53,23.48,1011.42,11.2,0.0,0.0,3,72,0
14-03-2019,27.47,23.38,1012.07,10.7,0.1,0.0,3,73,0
15-03-2019,27.58,22.24,1012.53,9.4,0.0,0.0,3,74,0
16-03-2019,26.88,21.07,1012.3,12.3,0.0,0.0,3,75,0
17-03-2019,26.08,21.84,1012.24,22.6,8.2,0.0,3,76,0
18-03-2019,23.48,18.53,1011.92,12.5,0.9,0.0,3,77,0
19-03-2019,25.1,19.86,1009.14,12.3,0.2,0.0,3,78,0
20-03-2019,26.15,22.59,1009.28,13.8,0.2,0.0,3,79,0
21-03-2019,27.42,22.58,1010.01,14.1,0.0,0.0,3,80,0
22-03-2019,27.0,23.64,1009.33,16.8,2.7,0.0,3,81,0
23-03-2019,27.1,19.97,1009.03,9.1,0.0,0.0,3,82,0
24-03-2019,26.16,15.82,1009.45,8.9,0.0,0.0,3,83,0
25-03-2019,26.3,18.52,1009.33,11.5,0.0,0.0,3,84,0
26-03-2019,26.98,19.78,1010.66,14.5,0.3,0.0,3,85,0
27-03-2019,25.78,18.55,1012.17,12.6,0.1,0.0,3,86,0
28-03-2019,27.01,22.21,1011.0,13.0,0.1,0.0,3,87,0
29-03-2019,27.58,22.91,1008.2,15.8,0.3,0.0,3,88,0
30-03-2019,28.34,22.9,1006.79,13.8,0.2,0.0,3,89,0
31-03-2019,27.35,23.56,1006.53,22.3,5.6,0.0,3,90,0
01-04-2019,28.16,23.69,1007.82,19.5,5.5,0.0,4,91,0
02-04-2019,27.62,24.07,1007.02,23.2,2.6,0.0,4,92,0
03-04-2019,28.2,23.68,1008.44,12.7,1.1,0.0,4,93,0
04-04-2019,28.5,23.86,1009.03,18.3,0.0,0.0,4,94,0
05-04-2019,27.52,23.5,1008.15,21.3,0.4,0.0,4,95,0
06-04-2019,26.82,22.94,1008.34,23.8,10.5,0.0,4,96,0
07-04-2019,25.75,21.76,1008.02,18.9,10.6,0.0,4,97,0
08-04-2019,27.39,23.39,1006.53,19.9,0.0,0.0,4,98,0
09-04-2019,27.28,23.59,1007.02,12.6,3.9,0.0,4,99,0
10-04-2019,26.69,23.54,1008.02,16.3,3.4,0.0,4,100,0
11-04-2019,28.1,24.99,1007.07,19.0,2.3,0.0,4,101,0
12-04-2019,28.45,25.28,1006.6,15.0,2.8,0.0,4,102,0
13-04-2019,28.99,25.4,1006.78,14.6,11.3,0.0,4,103,0
14-04-2019,29.07,25.39,1006.81,18.1,0.0,0.0,4,104,0
15-04-2019,29.87,25.93,1005.62,13.8,0.0,0.0,4,105,0
16-04-2019,29.1,25.28,1006.06,16.1,3.8,0.0,4,106,0
17-04-2019,27.8,24.32,1008.62,15.7,2.5,0.0,4,107,0
18-04-2019,28.35,21.61,1008.3,7.2,0.0,0.0,4,108,0
19-04-2019,28.01,22.69,1007.06,9.8,0.1,0.0,4,109,0
20-04-2019,28.22,21.32,1005.54,11.9,0.5,0.0,4,110,0
21-04-2019,27.7,22.76,1005.03,22.3,2.1,0.0,4,111,0
22-04-2019,26.93,22.25,1005.62,8.6,0.2,0.0,4,112,0
23-04-2019,27.8,23.58,1007.32,14.6,1.9,0.0,4,113,0
24-04-2019,28.84,23.58,1007.8,12.1,0.0,0.0,4,114,0
25-04-2019,29.63,24.03,1006.83,12.2,0.0,0.0,4,115,0
26-04-2019,30.16,24.86,1005.0,16.3,0.0,0.0,4,116,0
27-04-2019,31.13,25.66,1003.71,21.6,0.0,0.0,4,117,0
28-04-2019,31.09,25.7,1003.7,21.0,0.0,0.0,4,118,0
29-04-2019,30.72,25.21,1004.0,24.5,0.0,0.0,4,119,0
30-04-2019,30.29,23.97,1004.44,25.2,0.0,0.0,4,120,0
01-05-2019,30.45,24.33,1004.37,23.1,0.0,0.0,5,121,0
02-05-2019,29.46,25.15,1004.71,18.9,0.1,0.0,5,122,0
03-05-2019,27.68,25.28,1002.05,33.4,43.5,0.0,5,123,0
04-05-2019,26.72,23.33,1000.52,44.3,10.1,0.0,5,124,0
05-05-2019,28.62,25.05,1005.88,17.7,0.2,0.0,5,125,0
06-05-2019,30.28,26.23,1003.71,18.8,0.0,0.0,5,126,0
07-05-2019,30.13,25.85,1002.34,17.9,0.0,0.0,5,127,0
08-05-2019,30.67,26.34,1001.17,16.5,0.0,0.0,5,128,0
09-05-2019,30.65,26.38,1000.32,18.7,0.0,0.0,5,129,0
10-05-2019,30.98,26.58,1002.07,18.4,0.0,0.0,5,130,0
11-05-2019,31.01,26.27,1004.29,17.7,0.0,0.0,5,131,0
12-05-2019,31.19,26.09,1003.76,19.3,0.1,0.0,5,132,0
13-05-2019,31.12,26.29,1003.21,18.8,0.8,0.0,5,133,0
14-05-2019,30.27,25.23,1003.71,14.5,3.7,0.0,5,134,0
15-05-2019,30.22,25.65,1004.59,18.5,10.8,0.0,5,135,0
16-05-2019,31.11,25.12,1004.9,16.9,0.0,0.0,5,136,0
